language,file_id,has_doctype,has_xml_declaration,has_svg_tag,has_php_tag,has_shebang,sb_bash,sb_python,has_docker_from,has_html_tag,md_header,has_vcalendar,has_email_headers,has_mime_boundary,kw_def,kw_class,kw_function,kw_import,kw_include,kw_package,kw_public,kw_private,kw_fn,kw_func,kw_let,kw_const,kw_var,kw_use,kw_echo,kw_select,kw_from,kw_end,kw_begin,kw_module,kw_return,kw_void,kw_namespace,kw_struct,keyword_count,keyword_density,cmt_slash,cmt_hash,cmt_block,cmt_sql,cmt_html,cmt_semi,cmt_pct,cmt_excl,line_comment_ratio,block_comment_ratio,r_brace,r_brace_c,r_semi,r_lt,r_gt,r_colon,r_eq,r_dollar,r_at,r_paren,r_bracket,r_comma,r_dquote,r_squote,r_pipe,hash_ratio,colon_ratio,equals_ratio,comma_ratio,quote_ratio,avg_len,max_len,blank_r,tab_r,space4_r,arrow_fat,arrow_thin,scope_op,tag_r,triple_q,backtick,special_r,digit_r,upper_r,dot_r,end_brace,end_colon,indent_level_avg,line_count,json_like_score,yaml_like_score,xml_like_score
rust,rust_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,13.5,22,0.0,0.0,0.5,0,0,0,0.0,0,0,0.17543859649122806,0.07017543859649122,0.0,0.0,4,0,2.0,4,0.2,0.0,0.0
rust,rust_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.14285714285714285,0,1,0,0,0,0,0,0,0.2,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.028169014084507043,0.0,0.0,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.028169014084507043,13.4,22,0.0,0.0,0.4,0,0,0,0.0,0,0,0.14084507042253522,0.056338028169014086,0.0,0.0,4,0,1.6,5,0.2,0.0,0.0
rust,rust_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,13.666666666666666,31,0.0,0.0,0.3333333333333333,0,1,0,0.0,0,0,0.11627906976744186,0.13953488372093023,0.0,0.0,2,0,1.3333333333333333,3,0.2,0.0,0.0
rust,rust_11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0,1,0,0,0,0,0,0,0.25,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,0.017543859649122806,0.0,13.5,31,0.0,0.0,0.25,0,1,0,0.0,0,0,0.08771929824561403,0.10526315789473684,0.0,0.0,2,0,1.0,4,0.17543859649122806,0.0,0.0
kotlin,kotlin_0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0,1,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.03278688524590164,0.0,0.01639344262295082,0.0,30.0,47,0.0,0.0,0.0,0,0,0,0.0,0,0,0.03278688524590164,0.0,0.04918032786885246,0.0,0,0,0.0,2,0.09836065573770492,0.0,0.0
kotlin,kotlin_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.03773584905660377,12.5,23,0.0,0.0,0.5,0,0,0,0.0,0,0,0.11320754716981132,0.03773584905660377,0.018867924528301886,0.0,2,0,2.0,4,0.1509433962264151,0.0,0.0
kotlin,kotlin_6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.2,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0,0.029850746268656716,0.0,0.0,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.029850746268656716,12.6,23,0.0,0.0,0.4,0,0,0,0.0,0,0,0.08955223880597014,0.029850746268656716,0.014925373134328358,0.0,2,0,1.6,5,0.11940298507462686,0.0,0.0
kotlin,kotlin_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,47.0,47,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0425531914893617,0.0,0.06382978723404255,0.0,0,0,0.0,1,0.1276595744680851,0.0,0.0
swift,swift_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1111111111111111,0,0,0,0,0,0,0,0,0.0,0.0,0.028169014084507043,0.028169014084507043,0.0,0.0,0.014084507042253521,0.028169014084507043,0.0,0.0,0.0,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0,23.0,49,0.0,0.0,0.3333333333333333,0,1,0,0.0,0,0,0.09859154929577464,0.0,0.056338028169014086,0.0,3,0,1.3333333333333333,3,0.19718309859154928,0.0,0.0
swift,swift_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,1,0,0,0,0,0,0,0.25,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.028985507246376812,16.5,26,0.0,0.0,0.25,0,0,0,0.0,0,0,0.11594202898550725,0.0,0.028985507246376812,0.0,2,0,1.0,4,0.14492753623188406,0.0,0.0
swift,swift_4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.09523809523809523,0,1,0,0,0,0,0,0,0.25,0.0,0.023529411764705882,0.023529411764705882,0.0,0.0,0.011764705882352941,0.023529411764705882,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.023529411764705882,0.0,0.011764705882352941,0.0,20.5,49,0.0,0.0,0.25,0,1,0,0.0,0,0,0.08235294117647059,0.0,0.047058823529411764,0.0,3,0,1.0,4,0.16470588235294117,0.0,0.0
swift,swift_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.03636363636363636,17.666666666666668,26,0.0,0.0,0.3333333333333333,0,0,0,0.0,0,0,0.14545454545454545,0.0,0.03636363636363636,0.0,2,0,1.3333333333333333,3,0.18181818181818182,0.0,0.0
scala,scala_0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0,1,0,0,0,0,0,0,0.16666666666666666,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.010416666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.0,0.020833333333333332,0.0,0.0,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.0,0.020833333333333332,15.166666666666666,41,0.0,0.0,0.16666666666666666,0,0,0,0.0,0,0,0.10416666666666667,0.0,0.052083333333333336,0.0,4,0,1.3333333333333333,6,0.2,0.0,0.0
scala,scala_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1111111111111111,0,1,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.03773584905660377,0.0,0.018867924528301886,0.0,26.0,39,0.0,0.0,0.0,0,0,0,0.0,0,0,0.03773584905660377,0.0,0.05660377358490566,0.0,0,0,0.0,2,0.11320754716981132,0.0,0.0
scala,scala_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,39.0,39,0.0,0.0,0.0,0,0,0,0.0,0,0,0.05128205128205128,0.0,0.07692307692307693,0.0,0,0,0.0,1,0.15384615384615385,0.0,0.0
scala,scala_9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.024390243902439025,15.6,41,0.0,0.0,0.2,0,0,0,0.0,0,0,0.12195121951219512,0.0,0.06097560975609756,0.0,4,0,1.6,5,0.2,0.0,0.0
haskell,haskell_0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.07142857142857142,0,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.0,0.028985507246376812,16.5,23,0.0,0.0,0.0,0,0,1,0.0,0,0,0.028985507246376812,0.0,0.08695652173913043,0.0,0,0,0.0,4,0.11594202898550725,0.175,0.0
haskell,haskell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09090909090909091,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.01818181818181818,0.0,0.03636363636363636,17.666666666666668,23,0.0,0.0,0.0,0,0,1,0.0,0,0,0.03636363636363636,0.0,0.10909090909090909,0.0,0,0,0.0,3,0.14545454545454545,0.2333333333333333,0.0
haskell,haskell_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.0,0.0,17.333333333333332,24,0.0,0.0,0.0,0,2,1,0.0,0,0,0.037037037037037035,0.0,0.05555555555555555,0.0,0,0,0.0,3,0.07407407407407407,0.2333333333333333,0.0
haskell,haskell_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,19.5,24,0.0,0.0,0.0,0,2,1,0.0,0,0,0.05,0.0,0.075,0.0,0,0,0.0,2,0.1,0.35,0.0
r,r_0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.020618556701030927,0.0,0.0,0.05154639175257732,0.0,0.030927835051546393,0.0,0.0,0.0,0.010309278350515464,0.020618556701030927,0.020618556701030927,0.030927835051546393,0.0,23.5,35,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1134020618556701,0.05154639175257732,0.0,0.010309278350515464,0,0,0.0,4,0.10309278350515463,0.0,0.0
r,r_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.024096385542168676,0.024096385542168676,0.0,0.0,0.060240963855421686,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.024096385542168676,0.024096385542168676,0.03614457831325301,0.0,27.0,35,0.0,0.0,0.0,0,0,0,0.0,0,0,0.13253012048192772,0.060240963855421686,0.0,0.012048192771084338,0,0,0.0,3,0.12048192771084337,0.0,0.0
r,r_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.015625,0.015625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,0.046875,0.03125,0.0,0.0,0.0,0.0,0.0,0.046875,0.03125,15.25,25,0.0,0.0,0.0,0,0,0,0.0,0,0,0.15625,0.046875,0.015625,0.0,2,0,0.5,4,0.2,0.0,0.0
r,r_4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0,1,0,0,0,0,0,0,0.2,0.0,0.01282051282051282,0.01282051282051282,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.02564102564102564,0.0,0.0,0.01282051282051282,0.0,0.0,0.038461538461538464,0.02564102564102564,14.8,25,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1282051282051282,0.038461538461538464,0.01282051282051282,0.0,2,0,0.4,5,0.1794871794871795,0.0,0.0
perl,perl_0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.0,0.03389830508474576,14.0,19,0.0,0.0,0.0,0,0,0,0.0,0,0,0.1016949152542373,0.03389830508474576,0.01694915254237288,0.0,3,0,0.0,4,0.06779661016949153,0.0,0.0
perl,perl_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,15.0,27,0.0,0.0,0.5,0,0,0,0.0,0,0,0.06349206349206349,0.0,0.015873015873015872,0.0,4,0,2.0,4,0.15873015873015872,0.0,0.0
perl,perl_3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.2,0.0,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.0,0.0,0.0,0.012987012987012988,0.025974025974025976,0.0,0.0,0.0,0.012987012987012988,0.025974025974025976,0.0,0.0,0.012987012987012988,0.0,0.012987012987012988,0.012987012987012988,0.025974025974025976,14.6,27,0.0,0.0,0.4,0,0,0,0.0,0,0,0.05194805194805195,0.0,0.012987012987012988,0.0,4,0,1.6,5,0.12987012987012986,0.0,0.0
perl,perl_17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0,2,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0273972602739726,13.8,19,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0821917808219178,0.0273972602739726,0.0136986301369863,0.0,3,0,0.0,5,0.0547945205479452,0.0,0.0
lua,lua_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,17.0,26,0.0,0.0,0.0,0,0,0,0.0,0,0,0.08450704225352113,0.0,0.028169014084507043,0.028169014084507043,0,0,0.5,4,0.11267605633802817,0.0,0.0
lua,lua_1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.16666666666666666,0,1,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.047058823529411764,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.047058823529411764,16.2,26,0.0,0.0,0.0,0,0,0,0.0,0,0,0.07058823529411765,0.0,0.023529411764705882,0.023529411764705882,0,0,0.4,5,0.09411764705882353,0.0,0.0
lua,lua_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.125,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.018518518518518517,0.0,17.333333333333332,33,0.0,0.0,0.0,0,0,0,0.0,0,0,0.037037037037037035,0.09259259259259259,0.0,0.0,0,0,0.6666666666666666,3,0.037037037037037035,0.0,0.0
lua,lua_6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.10526315789473684,0,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.014705882352941176,0.0,0.04411764705882353,0.014705882352941176,0.0,16.25,33,0.0,0.0,0.0,0,0,0,0.0,0,0,0.029411764705882353,0.07352941176470588,0.0,0.0,0,0,0.5,4,0.029411764705882353,0.0,0.0
shell,shell_0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.03125,0.0,0.0,0.015625,0.0,0.0,0.0,0.03125,15.25,31,0.0,0.0,0.0,0,0,0,0.0,0,0,0.140625,0.0,0.0,0.03125,0,0,0.5,4,0.125,0.0,0.0
shell,shell_1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1,0,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.0,0.0,0.0,0.03125,15.25,25,0.0,0.0,0.0,0,0,0,0.0,0,0,0.046875,0.0,0.015625,0.015625,0,0,0.5,4,0.0625,0.0,0.0
shell,shell_2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,14.8,31,0.0,0.0,0.0,0,0,0,0.0,0,0,0.11538461538461539,0.0,0.0,0.02564102564102564,0,0,0.4,5,0.10256410256410256,0.0,0.0
shell,shell_4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0,2,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,14.8,25,0.0,0.0,0.0,0,0,0,0.0,0,0,0.038461538461538464,0.0,0.01282051282051282,0.01282051282051282,0,0,0.4,5,0.05128205128205128,0.0,0.0
sql,sql_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.029411764705882353,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,33.5,36,0.0,0.0,0.0,0,0,0,0.0,0,0,0.07352941176470588,0.0,0.25,0.014705882352941176,1,0,0.0,2,0.058823529411764705,0.0,0.0
sql,sql_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.10526315789473684,0,0,0,2,0,0,0,0,0.4,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,17.0,26,0.0,0.0,0.0,0,0,0,0.0,0,0,0.02247191011235955,0.02247191011235955,0.24719101123595505,0.0,1,0,0.0,5,0.02247191011235955,0.0,0.0
sql,sql_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0.15789473684210525,0,0,0,2,0,0,0,0,0.4,0.0,0.0,0.0,0.011363636363636364,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,16.8,26,0.0,0.0,0.0,0,0,0,0.0,0,0,0.022727272727272728,0.022727272727272728,0.25,0.0,1,0,0.0,5,0.022727272727272728,0.0,0.0
sql,sql_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.09090909090909091,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.024096385542168676,0.0,0.024096385542168676,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.024096385542168676,0.04819277108433735,27.0,36,0.0,0.0,0.0,0,0,0,0.0,0,0,0.060240963855421686,0.0,0.20481927710843373,0.012048192771084338,1,0,0.0,3,0.04819277108433735,0.0,0.0
sql,sql_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.125,0,0,0,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,17.5,26,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0273972602739726,0.0273972602739726,0.3013698630136986,0.0,1,0,0.0,4,0.0273972602739726,0.0,0.0
sql,sql_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.023809523809523808,0.0,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.023809523809523808,0.047619047619047616,27.333333333333332,36,0.0,0.0,0.0,0,0,0,0.0,0,0,0.05952380952380952,0.0,0.20238095238095238,0.011904761904761904,1,0,0.0,3,0.047619047619047616,0.0,0.0
