language,file_id,has_doctype,has_xml_declaration,has_svg_tag,has_vcalendar,has_email_headers,has_mime_boundary,html_tag_ratio,avg_line_length,special_char_ratio,bracket_ratio,semicolon_ratio,comment_ratio,line_comment_ratio,block_comment_ratio,has_shebang,has_import,has_class_keyword,has_function_keyword,keyword_count,keyword_density,hash_ratio,colon_ratio,equals_ratio,comma_ratio,quote_ratio,json_like_score,yaml_like_score,xml_like_score,indent_level_avg,line_count,max_line_length,digit_ratio,uppercase_ratio
javascript,javascript_182,0,0,0,0,0,0,0.0,27.0,0.0,0.04819277108433735,1.0,0.0,0.0,0.0,0,0,0,0,3,0.25,0.0,0.024096385542168676,0.03614457831325301,0.024096385542168676,0.04819277108433735,0.07228915662650602,0.024096385542168676,0.0,0.0,3,38,0.024096385542168676,0.012048192771084338
javascript,javascript_185,0,0,0,0,0,0,0.0,28.333333333333332,0.02857142857142857,0.06857142857142857,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,7,0.3181818181818182,0.0,0.0,0.017142857142857144,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.0,1.3333333333333333,6,53,0.005714285714285714,0.005714285714285714
javascript,javascript_187,0,0,0,0,0,0,0.0,12.857142857142858,0.020833333333333332,0.0625,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.3333333333333333,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.041666666666666664,0.0,0.0,2.2857142857142856,7,21,0.020833333333333332,0.010416666666666666
javascript,javascript_198,0,0,0,0,0,0,0.0,14.285714285714286,0.018867924528301886,0.05660377358490566,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.2857142857142857,0.0,0.0,0.009433962264150943,0.009433962264150943,0.0,0.03773584905660377,0.0,0.0,2.2857142857142856,7,25,0.0,0.009433962264150943
javascript,javascript_200,0,0,0,0,0,0,0.0,18.571428571428573,0.029411764705882353,0.058823529411764705,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,3,0.17647058823529413,0.0,0.0,0.0,0.007352941176470588,0.029411764705882353,0.014705882352941176,0.0,0.0,1.1428571428571428,7,33,0.0,0.014705882352941176
javascript,javascript_201,0,0,0,0,0,0,0.0,21.666666666666668,0.02962962962962963,0.05925925925925926,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,6,0.375,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.014814814814814815,0.0,0.0,1.3333333333333333,6,46,0.014814814814814815,0.007407407407407408
javascript,javascript_204,0,0,0,0,0,0,0.0,23.666666666666668,0.04081632653061224,0.05442176870748299,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,5,0.2777777777777778,0.0,0.0,0.006802721088435374,0.0,0.013605442176870748,0.013605442176870748,0.0,0.0,1.3333333333333333,6,46,0.0,0.006802721088435374
javascript,javascript_206,0,0,0,0,0,0,0.0,22.75,0.031914893617021274,0.06382978723404255,0.75,0.5,0.25,0.0,0,0,0,0,2,0.15384615384615385,0.0,0.0,0.031914893617021274,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,4,36,0.0425531914893617,0.0
javascript,javascript_209,0,0,0,0,0,0,0.0,26.2,0.02962962962962963,0.02962962962962963,0.6,0.4,0.4,0.0,0,0,0,0,3,0.15789473684210525,0.0,0.014814814814814815,0.022222222222222223,0.014814814814814815,0.014814814814814815,0.044444444444444446,0.014814814814814815,0.0,0.0,5,38,0.02962962962962963,0.007407407407407408
javascript,javascript_210,0,0,0,0,0,0,0.0,18.333333333333332,0.017391304347826087,0.05217391304347826,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,3,0.21428571428571427,0.0,0.0,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.017391304347826087,0.0,0.0,1.3333333333333333,6,33,0.017391304347826087,0.017391304347826087
javascript,javascript_213,0,0,0,0,0,0,0.0,15.875,0.029850746268656716,0.04477611940298507,0.25,0.25,0.25,0.0,0,0,1,0,4,0.2222222222222222,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.029850746268656716,0.0,0.0,2.0,8,27,0.0,0.007462686567164179
javascript,javascript_214,0,0,0,0,0,0,0.0,18.6,0.0,0.061855670103092786,0.6,0.0,0.0,0.0,0,0,0,1,3,0.25,0.0,0.0,0.010309278350515464,0.010309278350515464,0.020618556701030927,0.020618556701030927,0.0,0.0,1.6,5,33,0.0,0.020618556701030927
javascript,javascript_223,0,0,0,0,0,0,0.0,13.142857142857142,0.02040816326530612,0.061224489795918366,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,3,0.23076923076923078,0.0,0.0,0.01020408163265306,0.01020408163265306,0.02040816326530612,0.04081632653061224,0.0,0.0,2.2857142857142856,7,21,0.0,0.01020408163265306
javascript,javascript_230,0,0,0,0,0,0,0.0,12.571428571428571,0.02127659574468085,0.06382978723404255,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,3,0.25,0.0,0.0,0.010638297872340425,0.010638297872340425,0.0,0.0425531914893617,0.0,0.0,2.2857142857142856,7,21,0.02127659574468085,0.010638297872340425
javascript,javascript_241,0,0,0,0,0,0,0.0,16.333333333333332,0.038834951456310676,0.05825242718446602,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,4,0.3333333333333333,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.0,0.0,1.3333333333333333,6,33,0.0,0.019417475728155338
javascript,javascript_249,0,0,0,0,0,0,0.0,32.0,0.022900763358778626,0.061068702290076333,0.75,0.25,0.25,0.0,0,0,0,0,3,0.15789473684210525,0.0,0.015267175572519083,0.030534351145038167,0.030534351145038167,0.015267175572519083,0.04580152671755725,0.015267175572519083,0.0,0.0,4,53,0.022900763358778626,0.007633587786259542
javascript,javascript_259,0,0,0,0,0,0,0.0,21.5,0.033707865168539325,0.0449438202247191,0.75,0.5,0.25,0.0,0,0,0,0,3,0.25,0.0,0.0,0.0449438202247191,0.02247191011235955,0.0,0.02247191011235955,0.0,0.0,0.0,4,36,0.06741573033707865,0.0
javascript,javascript_266,0,0,0,0,0,0,0.0,16.75,0.028368794326241134,0.05673758865248227,0.25,0.25,0.25,0.0,0,0,1,0,2,0.10526315789473684,0.0,0.0,0.0,0.0070921985815602835,0.014184397163120567,0.028368794326241134,0.0,0.0,2.0,8,27,0.0,0.0070921985815602835
javascript,javascript_267,0,0,0,0,0,0,0.0,23.0,0.042105263157894736,0.042105263157894736,0.5,0.5,0.5,0.0,0,0,0,0,4,0.3076923076923077,0.0,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.06315789473684211,0.021052631578947368,0.0,0.0,4,38,0.021052631578947368,0.010526315789473684
javascript,javascript_268,0,0,0,0,0,0,0.0,24.0,0.026845637583892617,0.053691275167785234,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,6,0.3333333333333333,0.0,0.0,0.013422818791946308,0.0,0.013422818791946308,0.013422818791946308,0.0,0.0,1.3333333333333333,6,46,0.013422818791946308,0.006711409395973154
javascript,javascript_269,0,0,0,0,0,0,0.0,22.0,0.03296703296703297,0.04395604395604396,0.75,0.5,0.25,0.0,0,0,0,0,4,0.3333333333333333,0.0,0.0,0.04395604395604396,0.02197802197802198,0.0,0.02197802197802198,0.0,0.0,0.0,4,36,0.06593406593406594,0.0
javascript,javascript_273,0,0,0,0,0,0,0.0,18.333333333333332,0.034782608695652174,0.05217391304347826,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,3,0.21428571428571427,0.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.017391304347826087,0.0,0.0,1.3333333333333333,6,33,0.0,0.017391304347826087
javascript,javascript_274,0,0,0,0,0,0,0.0,21.333333333333332,0.045112781954887216,0.06015037593984962,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,5,0.3125,0.0,0.0,0.007518796992481203,0.0,0.015037593984962405,0.015037593984962405,0.0,0.0,1.3333333333333333,6,46,0.0,0.007518796992481203
javascript,javascript_275,0,0,0,0,0,0,0.0,29.0,0.03361344537815126,0.03361344537815126,0.5,0.5,0.5,0.0,0,0,0,0,2,0.11764705882352941,0.0,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.05042016806722689,0.01680672268907563,0.0,0.0,4,38,0.01680672268907563,0.008403361344537815
javascript,javascript_283,0,0,0,0,0,0,0.0,25.0,0.02912621359223301,0.038834951456310676,0.75,0.5,0.25,0.0,0,0,0,0,3,0.21428571428571427,0.0,0.0,0.038834951456310676,0.019417475728155338,0.0,0.019417475728155338,0.0,0.0,0.0,4,36,0.05825242718446602,0.0
javascript,javascript_284,0,0,0,0,0,0,0.0,12.857142857142858,0.041666666666666664,0.0625,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,4,0.3333333333333333,0.0,0.0,0.0,0.010416666666666666,0.0,0.041666666666666664,0.0,0.0,2.2857142857142856,7,21,0.0,0.010416666666666666
javascript,javascript_285,0,0,0,0,0,0,0.0,28.0,0.028901734104046242,0.06936416184971098,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,6,0.2727272727272727,0.0,0.0,0.017341040462427744,0.011560693641618497,0.011560693641618497,0.011560693641618497,0.0,0.0,1.3333333333333333,6,53,0.005780346820809248,0.005780346820809248
javascript,javascript_301,0,0,0,0,0,0,0.0,14.571428571428571,0.037037037037037035,0.05555555555555555,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,3,0.21428571428571427,0.0,0.0,0.0,0.009259259259259259,0.0,0.037037037037037035,0.0,0.0,2.2857142857142856,7,27,0.0,0.009259259259259259
javascript,javascript_304,0,0,0,0,0,0,0.0,15.857142857142858,0.03418803418803419,0.05128205128205128,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,4,0.2857142857142857,0.0,0.0,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.017094017094017096,0.0,0.0,1.1428571428571428,7,33,0.017094017094017096,0.017094017094017096
javascript,javascript_306,0,0,0,0,0,0,0.0,22.833333333333332,0.028169014084507043,0.07042253521126761,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,6,0.35294117647058826,0.0,0.0,0.007042253521126761,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,1.3333333333333333,6,46,0.0,0.007042253521126761
javascript,javascript_311,0,0,0,0,0,0,0.0,18.0,0.035398230088495575,0.05309734513274336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,2,0.14285714285714285,0.0,0.0,0.0,0.008849557522123894,0.017699115044247787,0.017699115044247787,0.0,0.0,1.3333333333333333,6,33,0.0,0.017699115044247787
javascript,javascript_319,0,0,0,0,0,0,0.0,17.166666666666668,0.018518518518518517,0.07407407407407407,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,3,0.23076923076923078,0.0,0.0,0.0,0.009259259259259259,0.037037037037037035,0.018518518518518517,0.0,0.0,1.3333333333333333,6,33,0.0,0.018518518518518517
javascript,javascript_323,0,0,0,0,0,0,0.0,23.5,0.020618556701030927,0.041237113402061855,0.75,0.25,0.25,0.0,0,0,0,0,3,0.21428571428571427,0.0,0.020618556701030927,0.030927835051546393,0.020618556701030927,0.041237113402061855,0.061855670103092786,0.020618556701030927,0.0,0.0,4,38,0.020618556701030927,0.010309278350515464
javascript,javascript_326,0,0,0,0,0,0,0.0,20.0,0.016,0.048,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,3,0.1875,0.0,0.0,0.008,0.008,0.016,0.016,0.0,0.0,1.3333333333333333,6,33,0.0,0.016
javascript,javascript_328,0,0,0,0,0,0,0.0,23.285714285714285,0.029585798816568046,0.05917159763313609,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,4,0.18181818181818182,0.0,0.0,0.011834319526627219,0.01775147928994083,0.011834319526627219,0.011834319526627219,0.0,0.0,1.1428571428571428,7,53,0.005917159763313609,0.011834319526627219
javascript,javascript_329,0,0,0,0,0,0,0.0,20.333333333333332,0.031496062992125984,0.047244094488188976,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,2,0.125,0.0,0.0,0.0,0.007874015748031496,0.015748031496062992,0.015748031496062992,0.0,0.0,1.3333333333333333,6,33,0.0,0.015748031496062992
javascript,javascript_338,0,0,0,0,0,0,0.0,24.5,0.04950495049504951,0.039603960396039604,0.5,0.75,0.5,0.0,0,0,0,0,2,0.14285714285714285,0.0,0.0,0.0297029702970297,0.019801980198019802,0.0,0.019801980198019802,0.0,0.0,0.0,4,36,0.039603960396039604,0.0
javascript,javascript_348,0,0,0,0,0,0,0.0,24.833333333333332,0.025974025974025976,0.06493506493506493,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,5,0.2631578947368421,0.0,0.0,0.006493506493506494,0.0,0.025974025974025976,0.012987012987012988,0.0,0.0,1.3333333333333333,6,46,0.0,0.006493506493506494
javascript,javascript_349,0,0,0,0,0,0,0.0,18.285714285714285,0.022388059701492536,0.07462686567164178,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,4,0.2222222222222222,0.0,0.0,0.014925373134328358,0.022388059701492536,0.0,0.029850746268656716,0.0,0.0,2.2857142857142856,7,53,0.007462686567164179,0.007462686567164179
javascript,javascript_352,0,0,0,0,0,0,0.0,22.0,0.04395604395604396,0.04395604395604396,0.5,0.5,0.5,0.0,0,0,0,0,2,0.15384615384615385,0.0,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.06593406593406594,0.02197802197802198,0.0,0.0,4,38,0.02197802197802198,0.01098901098901099
javascript,javascript_354,0,0,0,0,0,0,0.0,24.0,0.020202020202020204,0.04040404040404041,0.75,0.25,0.25,0.0,0,0,0,0,4,0.2857142857142857,0.0,0.020202020202020204,0.030303030303030304,0.020202020202020204,0.04040404040404041,0.06060606060606061,0.020202020202020204,0.0,0.0,4,38,0.020202020202020204,0.010101010101010102
javascript,javascript_355,0,0,0,0,0,0,0.0,21.0,0.03669724770642202,0.03669724770642202,0.6,0.4,0.4,0.0,0,0,0,0,4,0.26666666666666666,0.0,0.01834862385321101,0.027522935779816515,0.01834862385321101,0.01834862385321101,0.05504587155963303,0.01834862385321101,0.0,0.0,5,38,0.03669724770642202,0.009174311926605505
javascript,javascript_357,0,0,0,0,0,0,0.0,19.0,0.020202020202020204,0.06060606060606061,0.4,0.2,0.2,0.0,0,0,0,1,2,0.16666666666666666,0.0,0.0,0.0,0.010101010101010102,0.020202020202020204,0.020202020202020204,0.0,0.0,1.6,5,33,0.0,0.020202020202020204
javascript,javascript_358,0,0,0,0,0,0,0.0,18.333333333333332,0.034782608695652174,0.05217391304347826,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,3,0.21428571428571427,0.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.017391304347826087,0.0,0.0,1.3333333333333333,6,33,0.0,0.017391304347826087
javascript,javascript_361,0,0,0,0,0,0,0.0,17.375,0.0273972602739726,0.0410958904109589,0.25,0.25,0.25,0.0,0,0,1,0,3,0.15,0.0,0.0,0.00684931506849315,0.00684931506849315,0.0,0.0273972602739726,0.0,0.0,2.0,8,27,0.0,0.00684931506849315
javascript,javascript_367,0,0,0,0,0,0,0.0,14.571428571428571,0.018518518518518517,0.05555555555555555,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,3,0.21428571428571427,0.0,0.0,0.009259259259259259,0.009259259259259259,0.0,0.037037037037037035,0.0,0.0,2.2857142857142856,7,27,0.018518518518518517,0.009259259259259259
javascript,javascript_372,0,0,0,0,0,0,0.0,13.333333333333334,0.0,0.09411764705882353,0.3333333333333333,0.0,0.0,0.0,0,0,1,0,2,0.18181818181818182,0.0,0.0,0.0,0.011764705882352941,0.023529411764705882,0.047058823529411764,0.0,0.0,2.6666666666666665,6,21,0.0,0.011764705882352941
javascript,javascript_376,0,0,0,0,0,0,0.0,18.0,0.017699115044247787,0.05309734513274336,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,4,0.2857142857142857,0.0,0.0,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.017699115044247787,0.0,0.0,1.3333333333333333,6,33,0.0,0.017699115044247787
javascript,javascript_384,0,0,0,0,0,0,0.0,23.4,0.03305785123966942,0.03305785123966942,0.6,0.4,0.4,0.0,0,0,0,0,5,0.29411764705882354,0.0,0.01652892561983471,0.024793388429752067,0.01652892561983471,0.01652892561983471,0.049586776859504134,0.01652892561983471,0.0,0.0,5,38,0.01652892561983471,0.008264462809917356
javascript,javascript_390,0,0,0,0,0,0,0.0,21.285714285714285,0.03870967741935484,0.05161290322580645,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,7,0.3684210526315789,0.0,0.0,0.012903225806451613,0.0,0.025806451612903226,0.012903225806451613,0.0,0.0,1.1428571428571428,7,46,0.0,0.0064516129032258064
javascript,javascript_394,0,0,0,0,0,0,0.0,23.666666666666668,0.027210884353741496,0.05442176870748299,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,7,0.3888888888888889,0.0,0.0,0.013605442176870748,0.0,0.013605442176870748,0.013605442176870748,0.0,0.0,1.3333333333333333,6,46,0.0,0.006802721088435374
javascript,javascript_396,0,0,0,0,0,0,0.0,24.5,0.0297029702970297,0.039603960396039604,0.75,0.5,0.25,0.0,0,0,0,0,4,0.2857142857142857,0.0,0.0,0.039603960396039604,0.019801980198019802,0.0,0.019801980198019802,0.0,0.0,0.0,4,36,0.039603960396039604,0.0
javascript,javascript_399,0,0,0,0,0,0,0.0,13.5,0.034782608695652174,0.06956521739130435,0.25,0.25,0.25,0.0,0,0,1,0,3,0.2,0.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.034782608695652174,0.0,0.0,2.0,8,21,0.0,0.008695652173913044
javascript,javascript_405,0,0,0,0,0,0,0.0,21.4,0.04504504504504504,0.036036036036036036,0.6,0.6,0.4,0.0,0,0,0,0,5,0.3333333333333333,0.0,0.0,0.036036036036036036,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.0,0.0,0.0,5,36,0.036036036036036036,0.0
javascript,javascript_406,0,0,0,0,0,0,0.0,16.857142857142858,0.03225806451612903,0.06451612903225806,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,4,0.26666666666666666,0.0,0.0,0.0,0.008064516129032258,0.03225806451612903,0.016129032258064516,0.0,0.0,1.1428571428571428,7,33,0.0,0.016129032258064516
javascript,javascript_407,0,0,0,0,0,0,0.0,21.4,0.036036036036036036,0.036036036036036036,0.6,0.4,0.4,0.0,0,0,0,0,5,0.3333333333333333,0.0,0.018018018018018018,0.02702702702702703,0.018018018018018018,0.018018018018018018,0.05405405405405406,0.018018018018018018,0.0,0.0,5,38,0.036036036036036036,0.009009009009009009
javascript,javascript_413,0,0,0,0,0,0,0.0,24.666666666666668,0.026143790849673203,0.05228758169934641,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,6,0.3157894736842105,0.0,0.0,0.013071895424836602,0.0,0.026143790849673203,0.013071895424836602,0.0,0.0,1.3333333333333333,6,46,0.0,0.006535947712418301
javascript,javascript_418,0,0,0,0,0,0,0.0,16.666666666666668,0.01904761904761905,0.05714285714285714,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,3,0.23076923076923078,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0380952380952381,0.01904761904761905,0.0,0.0,1.3333333333333333,6,33,0.0,0.01904761904761905
javascript,javascript_420,0,0,0,0,0,0,0.0,25.5,0.0380952380952381,0.0380952380952381,0.5,0.5,0.5,0.0,0,0,0,0,2,0.13333333333333333,0.0,0.01904761904761905,0.01904761904761905,0.01904761904761905,0.01904761904761905,0.05714285714285714,0.01904761904761905,0.0,0.0,4,38,0.01904761904761905,0.009523809523809525
javascript,javascript_427,0,0,0,0,0,0,0.0,24.8,0.03125,0.046875,0.6,0.4,0.4,0.0,0,0,0,0,3,0.16666666666666666,0.0,0.015625,0.015625,0.015625,0.03125,0.046875,0.015625,0.0,0.0,5,38,0.015625,0.0078125
javascript,javascript_430,0,0,0,0,0,0,0.0,24.2,0.016,0.064,0.6,0.0,0.0,0.0,0,0,0,1,6,0.4,0.0,0.0,0.016,0.0,0.032,0.016,0.0,0.0,1.6,5,46,0.0,0.008
javascript,javascript_431,0,0,0,0,0,0,0.0,22.666666666666668,0.028368794326241134,0.05673758865248227,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,7,0.4117647058823529,0.0,0.0,0.014184397163120567,0.0,0.028368794326241134,0.014184397163120567,0.0,0.0,1.3333333333333333,6,46,0.0,0.0070921985815602835
javascript,javascript_432,0,0,0,0,0,0,0.0,18.428571428571427,0.02962962962962963,0.044444444444444446,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,4,0.23529411764705882,0.0,0.0,0.007407407407407408,0.007407407407407408,0.02962962962962963,0.014814814814814815,0.0,0.0,1.1428571428571428,7,33,0.0,0.014814814814814815
javascript,javascript_439,0,0,0,0,0,0,0.0,24.2,0.008,0.08,0.6,0.0,0.0,0.0,0,0,0,1,3,0.1875,0.0,0.0,0.016,0.024,0.016,0.016,0.0,0.0,1.6,5,53,0.008,0.016
javascript,javascript_442,0,0,0,0,0,0,0.0,24.0,0.026845637583892617,0.053691275167785234,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,6,0.3333333333333333,0.0,0.0,0.013422818791946308,0.0,0.013422818791946308,0.013422818791946308,0.0,0.0,1.3333333333333333,6,46,0.013422818791946308,0.006711409395973154
javascript,javascript_455,0,0,0,0,0,0,0.0,23.8,0.04065040650406504,0.032520325203252036,0.6,0.6,0.4,0.0,0,0,0,0,4,0.23529411764705882,0.0,0.0,0.032520325203252036,0.016260162601626018,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0,5,36,0.032520325203252036,0.0
javascript,javascript_460,0,0,0,0,0,0,0.0,21.0,0.05747126436781609,0.04597701149425287,0.5,0.75,0.5,0.0,0,0,0,0,2,0.16666666666666666,0.0,0.0,0.034482758620689655,0.022988505747126436,0.0,0.022988505747126436,0.0,0.0,0.0,4,36,0.04597701149425287,0.0
javascript,javascript_462,0,0,0,0,0,0,0.0,17.0,0.018691588785046728,0.056074766355140186,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,4,0.3076923076923077,0.0,0.0,0.009345794392523364,0.009345794392523364,0.037383177570093455,0.018691588785046728,0.0,0.0,1.3333333333333333,6,33,0.0,0.018691588785046728
javascript,javascript_464,0,0,0,0,0,0,0.0,18.285714285714285,0.029850746268656716,0.05970149253731343,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0,0,0,1,2,0.11764705882352941,0.0,0.0,0.0,0.007462686567164179,0.029850746268656716,0.014925373134328358,0.0,0.0,1.1428571428571428,7,33,0.0,0.014925373134328358
javascript,javascript_468,0,0,0,0,0,0,0.0,12.875,0.03636363636363636,0.05454545454545454,0.25,0.25,0.25,0.0,0,0,1,0,4,0.2857142857142857,0.0,0.0,0.00909090909090909,0.00909090909090909,0.0,0.03636363636363636,0.0,0.0,2.0,8,21,0.01818181818181818,0.00909090909090909
javascript,javascript_472,0,0,0,0,0,0,0.0,24.666666666666668,0.0196078431372549,0.06535947712418301,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,3,0.15,0.0,0.0,0.013071895424836602,0.0196078431372549,0.013071895424836602,0.013071895424836602,0.0,0.0,1.3333333333333333,6,53,0.006535947712418301,0.013071895424836602
javascript,javascript_473,0,0,0,0,0,0,0.0,28.333333333333332,0.02857142857142857,0.06857142857142857,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,7,0.3181818181818182,0.0,0.0,0.017142857142857144,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.0,1.3333333333333333,6,53,0.005714285714285714,0.005714285714285714
javascript,javascript_478,0,0,0,0,0,0,0.0,24.5,0.04950495049504951,0.039603960396039604,0.5,0.75,0.5,0.0,0,0,0,0,2,0.14285714285714285,0.0,0.0,0.0297029702970297,0.019801980198019802,0.0,0.019801980198019802,0.0,0.0,0.0,4,36,0.039603960396039604,0.0
javascript,javascript_483,0,0,0,0,0,0,0.0,12.571428571428571,0.0425531914893617,0.06382978723404255,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0,0,1,0,3,0.25,0.0,0.0,0.0,0.010638297872340425,0.0,0.0425531914893617,0.0,0.0,2.2857142857142856,7,21,0.0,0.010638297872340425
javascript,javascript_499,0,0,0,0,0,0,0.0,28.2,0.034482758620689655,0.05517241379310345,0.6,0.4,0.4,0.0,0,0,0,0,3,0.14285714285714285,0.0,0.013793103448275862,0.027586206896551724,0.027586206896551724,0.013793103448275862,0.041379310344827586,0.013793103448275862,0.0,0.0,5,53,0.020689655172413793,0.006896551724137931
javascript,javascript_503,0,0,0,0,0,0,0.0,26.0,0.0125,0.075,1.0,0.3333333333333333,0.0,0.0,0,0,0,0,2,0.18181818181818182,0.0,0.0,0.0375,0.025,0.025,0.025,0.0,0.0,0.0,3,36,0.05,0.0
javascript,javascript_508,0,0,0,0,0,0,0.0,22.5,0.021505376344086023,0.043010752688172046,0.75,0.25,0.25,0.0,0,0,0,0,3,0.23076923076923078,0.0,0.021505376344086023,0.03225806451612903,0.021505376344086023,0.021505376344086023,0.06451612903225806,0.021505376344086023,0.0,0.0,4,38,0.043010752688172046,0.010752688172043012
javascript,javascript_513,0,0,0,0,0,0,0.0,15.285714285714286,0.017699115044247787,0.07079646017699115,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0,1,0,2,0.13333333333333333,0.0,0.0,0.0,0.008849557522123894,0.017699115044247787,0.035398230088495575,0.0,0.0,2.2857142857142856,7,27,0.0,0.008849557522123894
javascript,javascript_514,0,0,0,0,0,0,0.0,22.0,0.03296703296703297,0.04395604395604396,0.75,0.5,0.25,0.0,0,0,0,0,4,0.3333333333333333,0.0,0.0,0.04395604395604396,0.02197802197802198,0.0,0.02197802197802198,0.0,0.0,0.0,4,36,0.06593406593406594,0.0
javascript,javascript_516,0,0,0,0,0,0,0.0,16.0,0.039603960396039604,0.0594059405940594,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,3,0.25,0.0,0.0,0.0,0.009900990099009901,0.019801980198019802,0.019801980198019802,0.0,0.0,1.3333333333333333,6,33,0.0,0.019801980198019802
javascript,javascript_521,0,0,0,0,0,0,0.0,23.0,0.03361344537815126,0.03361344537815126,0.6,0.4,0.4,0.0,0,0,0,0,4,0.23529411764705882,0.0,0.01680672268907563,0.025210084033613446,0.01680672268907563,0.01680672268907563,0.05042016806722689,0.01680672268907563,0.0,0.0,5,38,0.01680672268907563,0.008403361344537815
javascript,javascript_525,0,0,0,0,0,0,0.0,23.8,0.04065040650406504,0.032520325203252036,0.6,0.6,0.4,0.0,0,0,0,0,4,0.23529411764705882,0.0,0.0,0.032520325203252036,0.016260162601626018,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0,5,36,0.032520325203252036,0.0
javascript,javascript_536,0,0,0,0,0,0,0.0,18.0,0.017699115044247787,0.05309734513274336,0.5,0.16666666666666666,0.16666666666666666,0.0,0,0,0,1,4,0.2857142857142857,0.0,0.0,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.017699115044247787,0.0,0.0,1.3333333333333333,6,33,0.0,0.017699115044247787
